corte,expressao,posicao_mm,valor
y,Mag_H,1.268,20.118105835137996
y,Mag_H,1.272,20.17411699610613
y,Mag_H,1.276,20.235262428026694
y,Mag_H,1.28,20.30150431372901
y,Mag_H,1.284,20.372805141454243
y,Mag_H,1.288,20.449127704855705
y,Mag_H,1.292,20.530435102998702
y,Mag_H,1.296,20.61669074036067
y,Mag_H,1.2999999999999998,20.707858326830927
y,Mag_H,1.304,20.803901877710977
y,Mag_H,1.308,20.904785713714254
y,Mag_H,1.312,21.01047446096628
y,Mag_H,1.316,21.120933051004567
y,Mag_H,1.32,21.236126720778763
y,Mag_H,1.324,21.356021012650427
y,Mag_H,1.3279999999999998,21.480581774393258
y,Mag_H,1.332,21.60977515919297
y,Mag_H,1.336,21.743567625647238
y,Mag_H,1.34,21.881925937765867
y,Mag_H,1.344,22.024817164970674
y,Mag_H,1.348,22.172208682095434
y,Mag_H,1.352,22.324068169386067
y,Mag_H,1.3559999999999999,22.480363612500483
y,Mag_H,1.36,22.641063302508638
y,Mag_H,1.364,22.806135835892537
y,Mag_H,1.368,22.97555011454617
y,Mag_H,1.372,23.149275345775596
y,Mag_H,1.3760000000000001,23.327281042298935
y,Mag_H,1.3800000000000001,23.509537022246334
y,Mag_H,1.384,23.69601340915994
y,Mag_H,1.3880000000000001,23.886680631993972
y,Mag_H,1.3920000000000001,24.081509425114657
y,Mag_H,1.3960000000000001,24.280470828300295
y,Mag_H,1.4000000000000001,24.4835361867412
y,Mag_H,1.4040000000000001,24.69067715103973
y,Mag_H,1.408,24.901865677210303
y,Mag_H,1.412,25.117074026679266
y,Mag_H,1.416,25.336274766285158
y,Mag_H,1.4199999999999997,25.559440768278453
y,Mag_H,1.424,25.78654521032167
y,Mag_H,1.428,26.017561575489477
y,Mag_H,1.432,26.252463652268357
y,Mag_H,1.436,26.49122553455702
y,Mag_H,1.44,26.7338216216662
y,Mag_H,1.444,26.980226618318543
y,Mag_H,1.4479999999999997,27.230415534648845
y,Mag_H,1.452,27.48436368620384
y,Mag_H,1.456,27.742046693942473
y,Mag_H,1.46,28.00344048423549
y,Mag_H,1.464,28.26852128886593
y,Mag_H,1.468,28.537265645028604
y,Mag_H,1.472,28.809650395330596
y,Mag_H,1.4759999999999998,29.085652687790834
y,Mag_H,1.48,29.365249975840456
y,Mag_H,1.484,29.648420018322486
y,Mag_H,1.488,29.935140879492042
y,Mag_H,1.492,30.225390929016307
y,Mag_H,1.496,30.519148841974552
y,Mag_H,1.5,30.816393598857957
y,Mag_H,1.5039999999999998,31.117104485569744
y,Mag_H,1.508,31.421261093425283
y,Mag_H,1.512,31.728843319151885
y,Mag_H,1.516,32.03983136488895
y,Mag_H,1.52,32.35420573818794
y,Mag_H,1.524,32.67194725201224
y,Mag_H,1.528,32.99303702473736
y,Mag_H,1.5319999999999998,33.3174564801509
y,Mag_H,1.536,33.64518734745233
y,Mag_H,1.54,33.976211661253295
y,Mag_H,1.544,34.310511761577445
y,Mag_H,1.548,34.648070293860414
y,Mag_H,1.552,34.988870208949976
y,Mag_H,1.556,35.344885761041105
y,Mag_H,1.5599999999999998,35.733432131236846
y,Mag_H,1.564,36.12454815143003
y,Mag_H,1.568,36.5182429732792
y,Mag_H,1.572,36.91452657951292
y,Mag_H,1.576,37.31340978393046
y,Mag_H,1.58,37.71490423140151
y,Mag_H,1.584,38.119022397865855
y,Mag_H,1.588,38.525777590334165
y,Mag_H,1.592,38.93518394688721
y,Mag_H,1.5959999999999999,39.34725643667641
y,Mag_H,1.6,39.762010859923315
y,Mag_H,1.604,40.17946384792021
y,Mag_H,1.608,40.59963286302954
y,Mag_H,1.612,41.022536198684364
y,Mag_H,1.616,41.44819297938808
y,Mag_H,1.62,41.876623160714615
y,Mag_H,1.6239999999999999,42.30784752930809
y,Mag_H,1.6280000000000001,42.74188770288315
y,Mag_H,1.6320000000000001,43.17876613022497
y,Mag_H,1.6360000000000001,43.61850609118921
y,Mag_H,1.6400000000000001,44.06113169670177
y,Mag_H,1.6440000000000001,44.50666788875896
y,Mag_H,1.6480000000000001,44.955140440427556
y,Mag_H,1.652,45.40657595584483
y,Mag_H,1.6560000000000001,45.86100187021832
y,Mag_H,1.6600000000000001,46.318446449826254
y,Mag_H,1.6640000000000001,46.77893879201707
y,Mag_H,1.668,47.2425088252097
y,Mag_H,1.672,47.70918730889337
y,Mag_H,1.676,48.17900583362798
y,Mag_H,1.6799999999999997,48.651996821043554
y,Mag_H,1.684,49.12819352384091
y,Mag_H,1.688,49.607630025790904
y,Mag_H,1.692,50.09034124173507
y,Mag_H,1.696,50.57636291758518
y,Mag_H,1.7,51.06573163032371
y,Mag_H,1.704,51.558484788003405
y,Mag_H,1.7079999999999997,51.934072293167276
y,Mag_H,1.712,52.15899505135996
y,Mag_H,1.716,52.38838431284947
y,Mag_H,1.72,52.622095387944796
y,Mag_H,1.724,52.85998618534709
y,Mag_H,1.728,53.10191721215017
y,Mag_H,1.732,53.34775157384003
y,Mag_H,1.736,53.59735497429507
y,Mag_H,1.74,53.8505957157861
y,Mag_H,1.7439999999999998,54.107344698976426
y,Mag_H,1.748,54.3674754229212
y,Mag_H,1.752,54.63086398506861
y,Mag_H,1.756,54.89738908125855
y,Mag_H,1.76,55.16693200572397
y,Mag_H,1.764,55.439376651089844
y,Mag_H,1.768,55.714609508373364
y,Mag_H,1.7719999999999998,55.99251966698421
y,Mag_H,1.776,56.27299881472457
y,Mag_H,1.78,56.55594123778883
y,Mag_H,1.784,56.841243820763886
y,Mag_H,1.788,57.128806046628874
y,Mag_H,1.792,57.4185299967553
y,Mag_H,1.796,57.710320350907075
y,Mag_H,1.7999999999999998,58.004084387240624
y,Mag_H,1.804,58.279738957921566
y,Mag_H,1.808,58.402273584276344
y,Mag_H,1.812,58.52344161778306
y,Mag_H,1.816,58.64319931758617
y,Mag_H,1.82,58.76150434905948
y,Mag_H,1.824,58.87831578380607
y,Mag_H,1.8279999999999998,58.99359409965793
y,Mag_H,1.832,59.10730118067679
y,Mag_H,1.836,59.21940031715282
y,Mag_H,1.84,59.32985620560634
y,Mag_H,1.844,59.43863494878606
y,Mag_H,1.848,59.54570405567043
y,Mag_H,1.852,59.651032441467
y,Mag_H,1.8559999999999999,59.75459042761235
y,Mag_H,1.86,59.85634974177251
y,Mag_H,1.864,59.956283517842586
y,Mag_H,1.868,60.05436629594696
y,Mag_H,1.872,60.150574022439216
y,Mag_H,1.8760000000000001,60.244884049902126
y,Mag_H,1.8800000000000001,60.33727513714777
y,Mag_H,1.884,60.4277274492174
y,Mag_H,1.8880000000000001,60.516222557381326
y,Mag_H,1.892,60.60274343913938
y,Mag_H,1.8960000000000001,60.68727447822036
y,Mag_H,1.9000000000000001,60.76980146458248
y,Mag_H,1.9040000000000001,60.85031159441294
y,Mag_H,1.9080000000000001,60.928793470128326
y,Mag_H,1.912,61.00523710037438
y,Mag_H,1.9160000000000001,61.079633900026
y,Mag_H,1.9199999999999997,61.15197669018763
y,Mag_H,1.924,61.222259698192374
y,Mag_H,1.928,61.29047855760303
y,Mag_H,1.932,61.35663030821146
y,Mag_H,1.936,61.420713396038686
y,Mag_H,1.94,61.48272767333499
y,Mag_H,1.944,61.54267439857978
y,Mag_H,1.9479999999999997,61.600556236481914
y,Mag_H,1.952,61.65637725797928
y,Mag_H,1.9559999999999997,61.71014294023873
y,Mag_H,1.96,61.76186016665717
y,Mag_H,1.964,61.81153722685976
y,Mag_H,1.9680000000000002,61.859183816701545
y,Mag_H,1.9719999999999998,61.90481103826632
y,Mag_H,1.9759999999999998,61.948431399867545
y,Mag_H,1.98,61.99005881604745
y,Mag_H,1.984,62.02970860757791
y,Mag_H,1.9880000000000002,62.067397501459446
y,Mag_H,1.9919999999999998,62.10314363092268
y,Mag_H,1.996,62.136966535426616
y,Mag_H,2.0,62.16888716065977
y,Mag_H,2.004,62.19892785854002
y,Mag_H,2.0079999999999996,62.22711238721433
y,Mag_H,2.012,62.253465911058704
y,Mag_H,2.016,62.27801500067882
y,Mag_H,2.02,62.30078763290913
y,Mag_H,2.024,62.321813190813494
y,Mag_H,2.028,62.341122463684954
y,Mag_H,2.032,62.35874764704579
y,Mag_H,2.036,62.374722342647516
y,Mag_H,2.04,62.3890815584709
y,Mag_H,2.044,62.40186170872569
y,Mag_H,2.048,62.41310061385112
y,Mag_H,2.052,62.422837500515634
y,Mag_H,2.056,62.43111300161665
y,Mag_H,2.06,62.43796915628118
y,Mag_H,2.0639999999999996,62.443449409864975
y,Mag_H,2.068,62.44759861395339
y,Mag_H,2.072,62.450463026360985
y,Mag_H,2.076,62.45209031113126
y,Mag_H,2.08,62.4525295385372
y,Mag_H,2.084,62.4518311850807
y,Mag_H,2.088,62.45004713349325
y,Mag_H,2.092,62.44723067273539
y,Mag_H,2.096,62.44343649799689
y,Mag_H,2.1,62.43872071069654
y,Mag_H,2.104,62.43314081848269
y,Mag_H,2.108,62.42675573523258
y,Mag_H,2.112,62.419625781053014
y,Mag_H,2.116,62.411812682279766
y,Mag_H,2.1199999999999997,62.40337957147784
y,Mag_H,2.124,62.39439098744136
y,Mag_H,2.128,62.38491287519406
y,Mag_H,2.132,62.3750125859887
y,Mag_H,2.136,62.364758877306954
y,Mag_H,2.14,62.35422191286005
y,Mag_H,2.144,62.24631927596177
y,Mag_H,2.148,62.05155696409688
y,Mag_H,2.152,61.85551984497687
y,Mag_H,2.1559999999999997,61.65815723535202
y,Mag_H,2.16,61.45943055594688
y,Mag_H,2.164,61.25931333145886
y,Mag_H,2.168,61.05779119055949
y,Mag_H,2.172,60.85486186589381
y,Mag_H,2.176,60.65053519408047
y,Mag_H,2.18,60.4448331157117
y,Mag_H,2.184,60.23778967535316
y,Mag_H,2.188,60.02945102154458
y,Mag_H,2.192,59.81987540679888
y,Mag_H,2.196,59.6091331876029
y,Mag_H,2.2,59.39730682441693
y,Mag_H,2.204,59.18449088167482
y,Mag_H,2.208,58.97079202778426
y,Mag_H,2.2119999999999997,58.75632903512626
y,Mag_H,2.216,58.54123278005586
y,Mag_H,2.22,58.32564624290119
y,Mag_H,2.224,58.10972450796441
y,Mag_H,2.228,57.89363476352112
y,Mag_H,2.232,57.6775563018207
y,Mag_H,2.236,57.461680519085895
y,Mag_H,2.24,57.246210915513224
y,Mag_H,2.244,57.03136309527295
y,Mag_H,2.248,56.81736476650846
y,Mag_H,2.2520000000000002,56.60445574133743
y,Mag_H,2.2560000000000002,56.39288793585069
y,Mag_H,2.2600000000000002,56.1829253701127
y,Mag_H,2.2640000000000002,55.97484416816184
y,Mag_H,2.268,55.768932558009915
y,Mag_H,2.2720000000000002,55.56549087164227
y,Mag_H,2.2760000000000002,55.36483154501786
y,Mag_H,2.2800000000000002,55.16727911806951
y,Mag_H,2.2840000000000003,54.97317023470339
y,Mag_H,2.2880000000000003,54.78285364279944
y,Mag_H,2.2920000000000003,54.59669019421134
y,Mag_H,2.2960000000000003,54.415052844765796
y,Mag_H,2.3000000000000003,54.23832665426403
y,Mag_H,2.304,54.06690878648003
y,Mag_H,2.308,53.90120850916194
y,Mag_H,2.312,53.7416471940314
y,Mag_H,2.316,53.58865831678355
y,Mag_H,2.32,53.44268745708715
y,Mag_H,2.324,53.30419229858469
y,Mag_H,2.328,53.17364262889236
y,Mag_H,2.332,53.0515203395998
y,Mag_H,2.336,52.93831942627007
y,Mag_H,2.34,52.834545988440375
y,Mag_H,2.344,52.740718229621066
y,Mag_H,2.348,52.65736645729639
y,Mag_H,2.352,52.58503308292413
y,Mag_H,2.356,52.52427262193555
y,Mag_H,2.3599999999999994,52.36199807638552
y,Mag_H,2.364,52.021346605709844
y,Mag_H,2.368,51.68229582297532
y,Mag_H,2.372,51.34485993595625
y,Mag_H,2.376,51.00905322612048
y,Mag_H,2.38,50.6748900486304
y,Mag_H,2.384,50.34238483234232
y,Mag_H,2.388,50.01155207980633
y,Mag_H,2.392,49.68240636726658
y,Mag_H,2.3959999999999995,49.354962344661814
y,Mag_H,2.4,49.02923473562396
y,Mag_H,2.404,48.70523833747966
y,Mag_H,2.408,48.38298802124932
y,Mag_H,2.412,48.062498731647324
y,Mag_H,2.4159999999999995,47.743785487082235
y,Mag_H,2.42,47.426863379656346
y,Mag_H,2.424,47.11174757516648
y,Mag_H,2.428,46.79845331310306
y,Mag_H,2.432,46.47011109598942
y,Mag_H,2.436,46.101534223303915
y,Mag_H,2.44,45.73633928268568
y,Mag_H,2.444,45.37448182013622
y,Mag_H,2.448,45.01591757661275
y,Mag_H,2.4519999999999995,44.660602488029056
y,Mag_H,2.456,44.3084926852548
y,Mag_H,2.46,43.959544494115946
y,Mag_H,2.464,43.61371443539473
y,Mag_H,2.468,43.270959224829404
y,Mag_H,2.472,42.93123577311474
y,Mag_H,2.476,42.594501185901244
y,Mag_H,2.48,42.26071276379597
y,Mag_H,2.484,41.92982800236209
y,Mag_H,2.488,41.60180459211873
y,Mag_H,2.492,41.27660041854155
y,Mag_H,2.496,40.95417356206218
y,Mag_H,2.5,40.63448229806841
y,Mag_H,2.504,40.31748509690446
y,Mag_H,2.5079999999999996,40.003140623870486
y,Mag_H,2.512,39.69140773922302
y,Mag_H,2.516,39.382245498174505
y,Mag_H,2.52,39.075613150894
y,Mag_H,2.524,38.77147014250641
y,Mag_H,2.528,38.46977611309289
y,Mag_H,2.532,38.17049089769093
y,Mag_H,2.536,37.87357452629405
y,Mag_H,2.54,37.57898722385202
y,Mag_H,2.544,37.286689410270846
y,Mag_H,2.548,36.996641700412574
y,Mag_H,2.552,36.7088049040957
y,Mag_H,2.556,36.42314002609464
y,Mag_H,2.56,36.1396082661401
y,Mag_H,2.5639999999999996,35.85817101891912
y,Mag_H,2.568,35.578789874074666
y,Mag_H,2.572,35.301426616206044
y,Mag_H,2.576,35.02604322486874
y,Mag_H,2.58,34.75260187457446
y,Mag_H,2.584,34.48106493479099
y,Mag_H,2.588,34.21139496994245
y,Mag_H,2.592,33.943554739409
y,Mag_H,2.596,33.677507197527135
y,Mag_H,2.5999999999999996,33.41321549358945
y,Mag_H,2.604,33.150642971844675
y,Mag_H,2.608,32.88975317149789
y,Mag_H,2.612,32.63050982671024
y,Mag_H,2.616,32.3728768665991
y,Mag_H,2.6199999999999997,32.11681841523801
y,Mag_H,2.624,31.862298791656734
y,Mag_H,2.628,31.609282509841236
y,Mag_H,2.632,31.35773427873358
y,Mag_H,2.636,31.107619002232195
y,Mag_H,2.64,30.8589017791915
y,Mag_H,2.644,30.611547903422196
y,Mag_H,2.648,30.36552286369118
y,Mag_H,2.652,30.12079234372157
y,Mag_H,2.6559999999999997,29.87732222219255
y,Mag_H,2.66,29.676565880627848
y,Mag_H,2.664,29.58660999905852
y,Mag_H,2.668,29.496604791673857
y,Mag_H,2.672,29.406549358784456
y,Mag_H,2.676,29.316442878602658
y,Mag_H,2.68,29.226284607243034
y,Mag_H,2.684,29.136073878721763
y,Mag_H,2.688,29.04581010495717
y,Mag_H,2.692,28.955492775769414
y,Mag_H,2.696,28.865121458880587
y,Mag_H,2.7,28.774695799914802
y,Mag_H,2.704,28.684215522398013
y,Mag_H,2.708,28.593680427758155
y,Mag_H,2.7119999999999997,28.503090395325035
y,Mag_H,2.716,28.41244538233049
y,Mag_H,2.72,28.32174542390817
y,Mag_H,2.724,28.23099063309375
y,Mag_H,2.728,28.140181200824777
y,Mag_H,2.732,28.04931739594084
y,Mag_H,2.736,27.95839956518325
y,Mag_H,2.74,27.867428133195485
y,Mag_H,2.744,27.77640360252278
y,Mag_H,2.7479999999999998,27.68532655361238
y,Mag_H,2.7520000000000002,27.594197644813512
y,Mag_H,2.7560000000000002,27.50301761237716
y,Mag_H,2.7600000000000002,27.411787270456404
y,Mag_H,2.7640000000000002,27.32050751110625
y,Mag_H,2.768,27.229179304283527
y,Mag_H,2.7720000000000002,27.137803697847097
y,Mag_H,2.7760000000000002,27.046381817557673
y,Mag_H,2.7800000000000002,26.954914867078017
y,Mag_H,2.7840000000000003,26.863404127972625
y,Mag_H,2.7880000000000003,26.771850959708168
y,Mag_H,2.7920000000000003,26.68025679965305
y,Mag_H,2.7960000000000003,26.588623163077745
y,Mag_H,2.8000000000000003,26.496951643154553
y,Mag_H,2.804,26.40524391095775
y,Mag_H,2.8080000000000003,26.313501715463556
y,Mag_H,2.8120000000000003,26.22172688355017
y,Mag_H,2.816,26.12992131999754
y,Mag_H,2.82,26.038087007487807
y,Mag_H,2.824,25.946226006604817
y,Mag_H,2.828,25.85434045583445
y,Mag_H,2.832,25.762432571564496
y,Mag_H,2.836,25.670504648084712
y,Mag_H,2.8399999999999994,25.57855905758676
y,Mag_H,2.844,25.486598250164253
y,Mag_H,2.848,25.394624753812668
y,Mag_H,2.852,25.302641174429503
y,Mag_H,2.856,25.210650195814114
y,Mag_H,2.8599999999999994,25.118654579667858
y,Mag_H,2.864,25.02665716559397
y,Mag_H,2.868,24.934660871097595
y,Mag_H,2.872,24.842668691585946
y,Mag_H,2.876,24.750683700367972
y,Mag_H,2.88,24.658709048654714
y,Mag_H,2.884,24.56674796555909
y,Mag_H,2.888,24.47480375809588
y,Mag_H,2.892,24.38287981118192
y,Mag_H,2.8959999999999995,24.290979587635924
y,Mag_H,2.9,24.19910662817849
y,Mag_H,2.904,24.107264551432163
y,Mag_H,2.908,24.0154570539215
y,Mag_H,2.912,23.9236879100729
y,Mag_H,2.9159999999999995,23.831960972214798
y,Mag_H,2.92,23.74028017057741
y,Mag_H,2.924,23.648649513293016
y,Mag_H,2.928,23.557073086395764
y,Mag_H,2.932,23.465555053821724
y,Mag_H,2.936,23.37409965740895
y,Mag_H,2.94,23.282711216897358
y,Mag_H,2.944,23.19139412992887
y,Mag_H,2.948,23.100152872047328
y,Mag_H,2.9519999999999995,23.00899199669842
y,Mag_H,2.956,22.917916135229913
y,Mag_H,2.96,22.826929996891362
y,Mag_H,2.964,22.736038368834308
y,Mag_H,2.968,22.6452461161122
y,Mag_H,2.972,22.55455818168057
y,Mag_H,2.976,22.463979586396633
y,Mag_H,2.98,22.37351542901974
y,Mag_H,2.984,22.283170886211053
y,Mag_H,2.988,22.19295121253375
y,Mag_H,2.992,22.102861740452866
y,Mag_H,2.996,22.0129078803354
y,Mag_H,3.0,21.923095120450313
y,Mag_H,3.004,21.833429026968467
y,Mag_H,3.0079999999999996,21.743915243962643
y,Mag_H,3.012,21.654559493407532
y,Mag_H,3.016,21.565367575179835
y,Mag_H,3.02,21.476345367058165
y,Mag_H,3.024,21.387498824723007
y,Mag_H,3.028,21.298833981756836
y,Mag_H,3.032,21.18282277052351
y,Mag_H,3.036,21.03820554732397
y,Mag_H,3.04,20.89309478262673
y,Mag_H,3.0439999999999996,20.74748612980764
y,Mag_H,3.048,20.60137533514039
y,Mag_H,3.052,20.454758237796415
y,Mag_H,3.056,20.30763076984489
y,Mag_H,3.06,20.159988956253006
y,Mag_H,3.0639999999999996,20.01182891488552
y,Mag_H,3.068,19.863146856505107
y,Mag_H,3.072,19.713939084772253
y,Mag_H,3.076,19.564201996245146
y,Mag_H,3.08,19.413932080379862
y,Mag_H,3.084,19.2631259195303
y,Mag_H,3.088,19.11178018894803
y,Mag_H,3.092,18.95989165678252
y,Mag_H,3.096,18.805827225576483
y,Mag_H,3.0999999999999996,18.624039486015814
y,Mag_H,3.104,18.445983629849504
y,Mag_H,3.108,18.271636060297045
y,Mag_H,3.112,18.100973233301456
y,Mag_H,3.116,17.933971657529504
y,Mag_H,3.1199999999999997,17.770607894371423
y,Mag_H,3.124,17.610858557941143
y,Mag_H,3.128,17.45470031507615
y,Mag_H,3.132,17.302109885337632
y,Mag_H,3.136,17.153064041010317
y,Mag_H,3.14,17.00753960710246
y,Mag_H,3.144,16.865513461346083
y,Mag_H,3.148,16.72696253419677
y,Mag_H,3.152,16.591863808833672
y,Mag_H,3.1559999999999997,16.460194321159538
y,Mag_H,3.16,16.317101523602524
y,Mag_H,3.164,16.153564183184788
y,Mag_H,3.168,15.993601487281083
y,Mag_H,3.172,15.837169709561149
y,Mag_H,3.176,15.68422504843808
y,Mag_H,3.18,15.53472362706824
y,Mag_H,3.184,15.388621493351378
y,Mag_H,3.188,15.245874619930442
y,Mag_H,3.1919999999999997,15.106438904191851
y,Mag_H,3.196,14.970270168265172
y,Mag_H,3.2,14.837324159023416
y,Mag_H,3.204,14.707556548082815
y,Mag_H,3.208,14.580922931802903
y,Mag_H,3.2119999999999997,14.45737883128664
y,Mag_H,3.216,14.336879692380194
y,Mag_H,3.22,14.219380885673075
y,Mag_H,3.224,14.104837706498074
y,Mag_H,3.228,13.993205374931412
y,Mag_H,3.232,13.884439035792456
y,Mag_H,3.236,13.778493758644013
y,Mag_H,3.24,13.675324537792092
y,Mag_H,3.244,13.574886292286138
y,Mag_H,3.2479999999999998,13.47713386591883
y,Mag_H,3.2520000000000002,13.382022027226174
y,Mag_H,3.2560000000000002,13.289505469487478
y,Mag_H,3.2600000000000002,13.199538810725363
y,Mag_H,3.2640000000000002,13.112076593705789
y,Mag_H,3.268,13.027073285938009
y,Mag_H,3.2720000000000002,12.944483279674555
y,Mag_H,3.2760000000000002,12.864260891911366
y,Mag_H,3.2800000000000002,12.78636036438758
y,Mag_H,3.2840000000000003,12.710735863585711
y,Mag_H,3.2880000000000003,12.637341480731566
y,Mag_H,3.2920000000000003,12.566131231794314
y,Mag_H,3.2960000000000003,12.497059057486313
y,Mag_H,3.3000000000000003,12.43007882326338
y,Mag_H,3.304,12.365144319324529
y,Mag_H,3.3080000000000003,12.30220926061217
y,Mag_H,3.3120000000000003,12.241227286811961
y,Mag_H,3.3160000000000003,12.182151962352908
y,Mag_H,3.3200000000000003,12.124936776407298
y,Mag_H,3.324,12.069535142890784
y,Mag_H,3.3280000000000003,12.015900400462275
y,Mag_H,3.332,11.963985812524015
y,Mag_H,3.336,11.913744567221555
y,Mag_H,3.3399999999999994,11.865129777443787
y,Mag_H,3.344,11.81809448082287
y,Mag_H,3.348,11.772591639734276
y,Mag_H,3.352,11.728574141296845
y,Mag_H,3.356,11.685994797372661
y,Mag_H,3.3599999999999994,11.644806344567156
y,Mag_H,3.364,11.604961444229085
y,Mag_H,3.368,11.566412682450485
y,Mag_H,3.372,11.529112570066708
y,Mag_H,3.376,11.493013542656438
y,Mag_H,3.38,11.458067960541676
y,Mag_H,3.384,11.424228108787675
y,Mag_H,3.388,11.391446197203084
y,Mag_H,3.392,11.359674360339817
y,Mag_H,3.3959999999999995,11.32886465749308
y,Mag_H,3.4,11.298969072701452
y,Mag_H,3.404,11.269939514746758
y,Mag_H,3.408,11.2417278171542
y,Mag_H,3.412,11.214285738192231
y,Mag_H,3.4159999999999995,11.187564960872647
y,Mag_H,3.42,11.16151709295054
y,Mag_H,3.424,11.136093666924362
y,Mag_H,3.428,11.1112461400358
y,Mag_H,3.432,11.08692589426992
y,Mag_H,3.436,11.06308423635507
y,Mag_H,3.44,11.039672397762907
y,Mag_H,3.444,11.016641534708398
y,Mag_H,3.448,10.993942728149824
y,Mag_H,3.4519999999999995,10.971526983788808
y,Mag_H,3.456,10.949345232070268
y,Mag_H,3.46,10.927348328182358
y,Mag_H,3.464,10.905487052056687
y,Mag_H,3.468,10.883712108368059
y,Mag_H,3.472,10.861974126534662
y,Mag_H,3.476,10.840223660717925
y,Mag_H,3.48,10.818411189822672
y,Mag_H,3.484,10.796487117496952
y,Mag_H,3.4879999999999995,10.774401772132219
y,Mag_H,3.492,10.752105406863134
y,Mag_H,3.496,10.729548199567791
y,Mag_H,3.5,10.706680252867505
y,Mag_H,3.504,15.211041591963554
y,Mag_H,3.5079999999999996,15.280738771738765
y,Mag_H,3.512,15.349889132439793
y,Mag_H,3.516,15.418430299993215
y,Mag_H,3.52,15.48630119048885
y,Mag_H,3.524,15.553442010179811
y,Mag_H,3.528,15.619794255482416
y,Mag_H,3.532,15.685300712976277
y,Mag_H,3.536,15.749905459404266
y,Mag_H,3.54,15.813553861672432
y,Mag_H,3.5439999999999996,15.876192576850164
y,Mag_H,3.548,15.93776955217008
y,Mag_H,3.552,15.998234025027967
y,Mag_H,3.556,16.057536522983025
y,Mag_H,3.56,16.11562886375755
y,Mag_H,3.5639999999999996,16.172464155237172
y,Mag_H,3.568,16.227996795470826
y,Mag_H,3.572,16.28218247267056
y,Mag_H,3.576,16.334978165211773
y,Mag_H,3.58,16.386342141633094
y,Mag_H,3.584,16.436233960636383
y,Mag_H,3.588,16.484614471086772
y,Mag_H,3.592,16.531445812012713
y,Mag_H,3.596,16.576691412605726
y,Mag_H,3.5999999999999996,16.620315992220842
y,Mag_H,3.604,16.662285560376098
y,Mag_H,3.608,16.702567416752938
y,Mag_H,3.612,16.741130151195975
y,Mag_H,3.616,16.777943643713183
y,Mag_H,3.6199999999999997,16.812979064475595
y,Mag_H,3.624,16.84620887381775
y,Mag_H,3.628,16.877606822237208
y,Mag_H,3.632,16.89952384217428
y,Mag_H,3.6359999999999997,16.885514109867067
y,Mag_H,3.64,16.87217039529871
y,Mag_H,3.644,16.859455642457846
y,Mag_H,3.648,16.847333458621158
y,Mag_H,3.652,16.83576811435366
y,Mag_H,3.6559999999999997,16.82472454350849
y,Mag_H,3.66,16.81416834322703
y,Mag_H,3.664,16.80406577393889
y,Mag_H,3.668,16.794383759361843
y,Mag_H,3.672,16.78508988650181
y,Mag_H,3.676,16.776152405653065
y,Mag_H,3.68,16.767540230397962
y,Mag_H,3.684,16.759222937607042
y,Mag_H,3.688,16.751170767439138
y,Mag_H,3.6919999999999997,16.743354623341233
y,Mag_H,3.696,16.735746072048567
y,Mag_H,3.7,16.728317343584486
y,Mag_H,3.704,16.721041331260643
y,Mag_H,3.708,16.71389159167681
y,Mag_H,3.7119999999999997,16.706842344720947
y,Mag_H,3.716,16.69986847356935
y,Mag_H,3.72,16.692945524686387
y,Mag_H,3.724,16.686049707824655
y,Mag_H,3.728,16.679157896025025
y,Mag_H,3.732,16.67224762561647
y,Mag_H,3.736,16.665297096216243
y,Mag_H,3.74,16.658285170729744
y,Mag_H,3.744,16.651191375350603
y,Mag_H,3.7479999999999998,16.64399589956066
y,Mag_H,3.7520000000000002,16.63667959612994
y,Mag_H,3.7560000000000002,16.629223981116702
y,Mag_H,3.7600000000000002,16.621611233867352
y,Mag_H,3.7640000000000002,16.61382419701653
y,Mag_H,3.768,16.605846376487115
y,Mag_H,3.7720000000000002,16.597661941490077
y,Mag_H,3.7760000000000002,16.589255724524744
y,Mag_H,3.7800000000000002,16.580613221378545
y,Mag_H,3.784,16.571720591127118
y,Mag_H,3.7880000000000003,16.56256465613432
y,Mag_H,3.7920000000000003,16.553132902052194
y,Mag_H,3.7960000000000003,16.543413477820998
y,Mag_H,3.8000000000000003,16.533395195669232
y,Mag_H,3.804,16.523067531113536
y,Mag_H,3.8080000000000003,16.512420622958764
y,Mag_H,3.8120000000000003,16.50144527329801
y,Mag_H,3.8160000000000003,16.490132947512556
y,Mag_H,3.8200000000000003,16.478475774271843
y,Mag_H,3.824,16.46646654553354
y,Mag_H,3.8280000000000003,16.416444603945788
y,Mag_H,3.8320000000000003,16.30217638124574
y,Mag_H,3.8360000000000003,16.188095486357366
y,Mag_H,3.8399999999999994,16.07420268131222
y,Mag_H,3.844,15.960498725625802
y,Mag_H,3.848,15.846984376297714
y,Mag_H,3.852,15.733660387811666
y,Mag_H,3.856,15.62052751213532
y,Mag_H,3.8599999999999994,15.507586498720368
y,Mag_H,3.864,15.3948380945027
y,Mag_H,3.868,15.282283043902092
y,Mag_H,3.872,15.169922088822434
y,Mag_H,3.876,15.057755968651694
y,Mag_H,3.88,14.945785420261787
y,Mag_H,3.884,14.834011178008824
y,Mag_H,3.888,14.72243397373281
y,Mag_H,3.892,14.611054536757893
y,Mag_H,3.8959999999999995,14.499873593892213
y,Mag_H,3.9,14.388891869428045
