corte,posicao_mm,Mag_H_A_per_m
y,3.332,11.963985812524015
y,3.336,11.913744567221555
y,3.3399999999999994,11.865129777443787
y,3.344,11.81809448082287
y,3.348,11.772591639734276
y,3.352,11.728574141296845
y,3.356,11.685994797372661
y,3.3599999999999994,11.644806344567156
y,3.364,11.604961444229085
y,3.368,11.566412682450485
y,3.372,11.529112570066708
y,3.376,11.493013542656438
y,3.38,11.458067960541676
y,3.384,11.424228108787675
y,3.388,11.391446197203084
y,3.392,11.359674360339817
y,3.3959999999999995,11.32886465749308
y,3.4,11.298969072701452
y,3.404,11.269939514746758
y,3.408,11.2417278171542
y,3.412,11.214285738192231
y,3.4159999999999995,11.187564960872647
y,3.42,11.16151709295054
y,3.424,11.136093666924362
y,3.428,11.1112461400358
y,3.432,11.08692589426992
y,3.436,11.06308423635507
y,3.44,11.039672397762907
y,3.444,11.016641534708398
y,3.448,10.993942728149824
y,3.4519999999999995,10.971526983788808
y,3.456,10.949345232070268
y,3.46,10.927348328182358
y,3.464,10.905487052056687
y,3.468,10.883712108368059
y,3.472,10.861974126534662
y,3.476,10.840223660717925
y,3.48,10.818411189822672
y,3.484,10.796487117496952
y,3.4879999999999995,10.774401772132219
y,3.492,10.752105406863134
y,3.496,10.729548199567791
y,3.5,10.706680252867505
y,3.504,15.211041591963554
y,3.5079999999999996,15.280738771738765
y,3.512,15.349889132439793
y,3.516,15.418430299993215
y,3.52,15.48630119048885
y,3.524,15.553442010179811
y,3.528,15.619794255482416
y,3.532,15.685300712976277
y,3.536,15.749905459404266
y,3.54,15.813553861672432
y,3.5439999999999996,15.876192576850164
y,3.548,15.93776955217008
y,3.552,15.998234025027967
y,3.556,16.057536522983025
y,3.56,16.11562886375755
y,3.5639999999999996,16.172464155237172
y,3.568,16.227996795470826
y,3.572,16.28218247267056
y,3.576,16.334978165211773
y,3.58,16.386342141633094
y,3.584,16.436233960636383
y,3.588,16.484614471086772
y,3.592,16.531445812012713
y,3.596,16.576691412605726
y,3.5999999999999996,16.620315992220842
y,3.604,16.662285560376098
y,3.608,16.702567416752938
y,3.612,16.741130151195975
y,3.616,16.777943643713183
y,3.6199999999999997,16.812979064475595
y,3.624,16.84620887381775
y,3.628,16.877606822237208
y,3.632,16.89952384217428
y,3.6359999999999997,16.885514109867067
y,3.64,16.87217039529871
y,3.644,16.859455642457846
y,3.648,16.847333458621158
y,3.652,16.83576811435366
y,3.6559999999999997,16.82472454350849
y,3.66,16.81416834322703
y,3.664,16.80406577393889
y,3.668,16.794383759361843
y,3.672,16.78508988650181
y,3.676,16.776152405653065
y,3.68,16.767540230397962
y,3.684,16.759222937607042
y,3.688,16.751170767439138
y,3.6919999999999997,16.743354623341233
y,3.696,16.735746072048567
y,3.7,16.728317343584486
y,3.704,16.721041331260643
y,3.708,16.71389159167681
y,3.7119999999999997,16.706842344720947
y,3.716,16.69986847356935
y,3.72,16.692945524686387
y,3.724,16.686049707824655
y,3.728,16.679157896025025
y,3.732,16.67224762561647
y,3.736,16.665297096216243
y,3.74,16.658285170729744
y,3.744,16.651191375350603
y,3.7479999999999998,16.64399589956066
y,3.7520000000000002,16.63667959612994
y,3.7560000000000002,16.629223981116702
y,3.7600000000000002,16.621611233867352
y,3.7640000000000002,16.61382419701653
y,3.768,16.605846376487115
y,3.7720000000000002,16.597661941490077
y,3.7760000000000002,16.589255724524744
y,3.7800000000000002,16.580613221378545
y,3.784,16.571720591127118
y,3.7880000000000003,16.56256465613432
y,3.7920000000000003,16.553132902052194
y,3.7960000000000003,16.543413477820998
y,3.8000000000000003,16.533395195669232
y,3.804,16.523067531113536
y,3.8080000000000003,16.512420622958764
y,3.8120000000000003,16.50144527329801
y,3.8160000000000003,16.490132947512556
y,3.8200000000000003,16.478475774271843
y,3.824,16.46646654553354
y,3.8280000000000003,16.416444603945788
y,3.8320000000000003,16.30217638124574
y,3.8360000000000003,16.188095486357366
y,3.8399999999999994,16.07420268131222
y,3.844,15.960498725625802
y,3.848,15.846984376297714
y,3.852,15.733660387811666
y,3.856,15.62052751213532
y,3.8599999999999994,15.507586498720368
y,3.864,15.3948380945027
y,3.868,15.282283043902092
y,3.872,15.169922088822434
y,3.876,15.057755968651694
y,3.88,14.945785420261787
y,3.884,14.834011178008824
y,3.888,14.72243397373281
y,3.892,14.611054536757893
y,3.8959999999999995,14.499873593892213
y,3.9,14.388891869428045
y,3.904,14.278110085141607
y,3.908,14.16752896029323
y,3.9119999999999995,14.057149211627243
y,3.916,13.946971553372084
y,3.92,13.836996697240176
y,3.9239999999999995,13.727225352428071
y,3.928,13.617658225616216
y,3.9319999999999995,13.508296020969304
y,3.9360000000000004,13.399139440135926
y,3.94,13.290189182248788
y,3.9439999999999995,13.181445943924587
y,3.948,13.072910419264158
y,3.9519999999999995,12.964583299852297
y,3.9560000000000004,12.856465274757872
y,3.96,12.748557030533817
y,3.9639999999999995,12.64085925121714
y,3.968,12.533372618328801
y,3.972,12.426097810873909
y,3.9760000000000004,12.319035505341512
y,3.98,12.212186375704842
y,3.9839999999999995,12.105551093421106
y,3.988,11.999130327431487
y,3.992,11.892924744161313
y,3.9960000000000004,11.78693500751998
y,4.0,11.681161778900831
